,latitude,longitude,bathrooms,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
213,37.99879,23.73995,1.0,1.0,2.0,2.0,1125.0,4.84,4.85,4.91,4.91,4.93,4.57,4.8,2.91
214,37.97958,23.72377,1.0,1.0,2.0,2.0,1005.5,4.83,4.83,4.83,5.0,5.0,4.83,4.83,0.05
215,37.97763,23.72392,1.0,1.0,1.0,2.0,4.5,4.55,4.91,4.73,5.0,5.0,4.91,4.64,0.09
216,37.97957,23.72392,1.0,1.0,1.0,2.0,1005.5,4.69,4.77,5.0,4.75,4.92,4.75,4.67,0.1
217,37.966409,23.7295341,0.0,1.0,0.0,3.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.19
218,38.00628,23.72081,1.5,1.0,2.0,12.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,38.01104,23.72973,1.0,2.0,3.0,4.0,1125.0,4.57,4.78,4.66,4.8,4.77,4.31,4.66,1.17
220,37.97968,23.72325,0.0,3.0,0.0,2.0,365.0,4.72,4.53,4.76,4.65,4.78,4.33,4.61,0.14
221,37.97464,23.74885,1.0,2.0,3.0,2.0,365.0,4.88,4.9,4.95,4.94,4.92,4.84,4.89,1.51
222,37.97477,23.72799,1.0,1.0,2.0,3.0,730.0,4.68,4.77,4.66,4.79,4.83,4.96,4.76,3.95
223,37.97813,23.72186,3.0,3.0,4.0,1.0,1125.0,4.84,4.87,4.83,4.92,4.88,4.86,4.84,7.58
224,37.98005,23.72356,1.0,1.0,2.0,2.0,365.0,4.76,4.78,4.82,4.94,4.93,4.7,4.71,0.99
225,37.969,23.72415,2.0,2.0,6.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1.56
226,37.972595,23.730436,1.0,1.0,1.0,2.0,1125.0,4.8,4.86,4.82,4.92,4.94,4.98,4.81,4.54
227,37.98346149722733,23.72307503101314,1.0,1.0,1.0,2.1,7.0,4.96,5.0,4.98,4.92,4.96,4.28,4.98,2.4
228,37.98119,23.75973,1.0,1.0,1.0,4.0,1125.0,4.85,4.95,4.9,4.96,4.92,4.79,4.84,1.04
229,37.96901,23.7245,2.0,2.0,3.0,2.1,911.9,4.6,4.76,4.6,4.67,4.88,4.95,4.5,0.36
230,37.96929,23.74794,1.5,2.0,2.0,1.0,1125.0,4.84,4.85,4.87,4.94,4.88,4.67,4.82,0.77
231,37.9630126953125,23.72627830505371,1.0,1.0,1.0,3.0,1125.0,4.76,4.81,4.84,4.9,4.93,4.68,4.83,2.38
232,37.99229,23.7298,1.0,2.0,3.0,2.0,1125.0,4.53,4.73,4.63,4.63,4.7,4.3,4.47,0.25
233,37.990210395628985,23.759532960582995,1.5,2.0,1.0,30.0,365.0,4.5,4.17,4.33,4.5,4.67,4.33,4.67,0.05
234,37.98049545288086,23.71485710144043,1.5,1.0,5.0,1.0,1125.0,4.71,4.77,4.49,4.83,4.74,4.7,4.73,1.29
235,37.96802,23.72679,1.0,2.0,4.0,3.0,1125.0,4.88,4.89,4.77,4.97,4.99,4.97,4.87,2.51
236,37.9707,23.71315,1.0,2.0,3.0,3.0,1125.0,4.77,4.83,4.86,4.8,4.8,4.81,4.75,0.73
237,37.96387,23.72069,1.0,2.0,3.0,3.0,1125.0,4.67,5.0,5.0,4.67,5.0,4.67,4.67,0.03
238,37.97989,23.7451,1.0,0.0,1.0,7.0,1125.0,4.7,4.7,4.58,4.89,4.86,4.86,4.55,0.56
239,38.00961,23.73978,1.0,2.0,3.0,1.0,1125.0,4.69,4.73,4.61,4.8,4.79,4.46,4.73,2.13
240,38.0087,23.72723,1.5,1.0,2.0,7.0,1125.0,4.5,5.0,5.0,5.0,5.0,3.5,4.5,0.02
241,38.00666,23.745052,1.5,1.0,4.0,3.0,1125.0,4.76,4.82,4.83,4.94,4.94,4.54,4.8,1.71
242,37.96941,23.72981,1.0,1.0,2.0,2.0,1125.0,4.91,4.92,4.94,4.96,4.97,4.99,4.89,4.8
243,37.97316,23.72933,1.0,1.0,2.0,1.0,1125.0,4.43,4.55,4.36,4.69,4.73,4.93,4.53,4.2
244,37.99701,23.73925,1.0,1.0,1.0,2.7,1125.0,4.74,4.85,4.75,4.93,4.93,4.5,4.78,4.87
245,37.9528,23.7208,2.0,2.0,2.0,1.0,1125.0,4.95,4.96,4.88,4.98,4.99,4.76,4.91,3.12
246,37.97775,23.72414,1.0,2.0,3.0,1.0,1125.0,4.82,4.88,4.86,4.96,4.96,4.94,4.82,5.23
247,37.98203,23.71869,1.5,1.0,1.0,3.0,1125.0,4.91,4.96,4.94,4.96,4.92,4.8,4.88,0.88
248,37.98713,23.77038,1.0,1.0,1.0,3.0,1125.0,4.95,4.97,4.97,4.93,4.95,4.66,4.9,2.95
249,37.99895,23.73495,1.0,1.0,1.0,1.0,1125.0,4.56,4.75,4.48,4.7,4.75,4.64,4.69,1.59
250,37.9734,23.71527,1.0,2.0,2.0,2.0,1125.0,4.93,4.97,4.98,4.98,4.99,4.93,4.93,1.64
251,37.97314,23.71441,1.0,1.0,2.0,5.0,1125.0,4.94,5.0,5.0,5.0,5.0,4.94,4.76,0.15
252,37.97987,23.73904,1.0,1.0,1.0,2.0,1100.9,4.86,4.88,4.77,4.92,4.91,4.95,4.8,3.49
253,37.97072,23.71463,1.0,1.0,1.0,2.0,1125.0,4.97,4.96,4.99,4.98,4.99,4.96,4.95,2.16
254,37.98446,23.74209,1.0,1.0,2.0,1.0,28.0,4.99,4.99,4.96,4.97,5.0,4.81,4.94,2.94
255,37.96653,23.73775,1.5,4.0,6.0,2.9,150.0,4.7,4.77,4.65,4.79,4.77,4.8,4.76,1.74
256,37.968,23.70613,1.0,1.0,1.0,5.0,1125.0,4.83,4.92,4.88,4.91,4.83,4.91,4.78,0.25
257,37.96364,23.72181,1.0,1.0,1.0,1.0,22.0,4.82,4.85,4.93,4.85,4.83,4.76,4.82,2.85
258,37.97851,23.73874,1.0,1.0,1.0,8.0,730.0,4.78,4.81,4.84,4.9,4.9,4.94,4.79,1.26
259,37.96387,23.72324,1.0,3.0,4.0,4.0,1124.0,4.85,4.91,4.93,4.96,4.95,4.84,4.86,2.41
260,37.99025,23.72337,1.0,0.0,1.0,1.0,1125.0,4.83,4.9,4.86,4.95,4.94,4.51,4.88,0.84
261,37.99616,23.73508,1.0,2.0,3.0,3.0,29.0,4.9,4.9,4.96,5.0,4.96,4.59,4.81,0.84
262,37.97811,23.73127,1.0,1.0,2.0,3.0,60.0,4.98,4.98,4.98,4.98,4.99,4.98,4.92,3.88
263,37.95553,23.7164,0.0,2.0,0.0,2.0,1125.0,4.5,4.5,4.5,5.0,4.5,4.0,4.5,0.02
264,37.98475,23.72167,1.0,2.0,5.0,2.0,1125.0,4.53,4.74,4.3,4.96,4.86,3.97,4.67,1.54
265,37.97857,23.73031,1.0,0.0,1.0,2.0,1125.0,4.81,4.88,4.89,4.9,4.95,4.88,4.76,1.53
266,37.96816,23.75098,1.0,2.0,2.0,3.0,1125.0,4.86,4.9,4.79,4.97,4.96,4.77,4.84,1.35
267,37.982,23.71701,1.0,1.0,1.0,4.0,1125.0,4.79,4.81,4.76,4.95,4.89,4.85,4.87,1.34
268,37.97655,23.71443,1.0,2.0,2.0,2.0,1125.0,4.92,4.94,4.9,4.89,4.92,4.94,4.94,3.49
269,38.01123,23.734,1.0,1.0,1.0,5.0,1125.0,4.78,4.96,5.0,4.91,4.83,4.35,4.83,0.21
270,37.9852,23.74194,1.0,1.0,1.0,5.0,210.0,4.84,4.81,4.78,4.97,4.97,4.78,4.81,0.35
271,38.00013,23.72321,1.0,1.0,2.0,3.0,1125.0,4.83,4.88,4.88,4.96,4.97,4.72,4.84,2.3
272,37.9752,23.73278,1.0,1.0,3.0,2.0,1125.0,4.63,4.72,4.71,4.85,4.91,4.94,4.69,3.12
273,37.982,23.75594,1.5,2.0,3.0,30.0,60.0,4.88,5.0,5.0,5.0,4.94,4.88,4.82,0.16
274,37.97784,23.71996,1.0,1.0,1.0,1.0,1125.0,4.54,4.61,4.58,4.9,4.97,4.65,4.6,1.29
275,37.97007,23.72586,1.0,1.0,4.0,1.0,1125.0,4.89,4.87,4.94,4.94,4.95,4.99,4.87,3.75
276,37.99224,23.73013,1.0,1.0,1.0,3.0,1125.0,4.71,4.76,4.74,4.85,4.89,4.69,4.64,0.66
277,37.96705,23.71338,2.0,2.0,2.0,3.0,1125.0,4.96,4.98,4.97,5.0,4.99,4.93,4.95,1.31
278,37.98505,23.75485,1.0,1.0,3.0,2.0,1125.0,4.66,4.75,4.54,4.95,4.97,4.88,4.59,0.51
279,37.98476,23.74285,1.0,1.0,1.0,2.0,1125.0,4.92,4.92,4.95,4.96,4.98,4.77,4.91,6.25
280,37.9724,23.73297,1.5,1.0,2.0,1.0,1125.0,4.53,4.65,4.39,4.77,4.74,4.91,4.64,6.88
281,37.97639,23.72728,2.0,2.0,4.0,2.0,1125.0,4.94,4.93,4.9,4.97,4.97,4.99,4.89,4.52
282,37.98919,23.71186,1.0,1.0,1.0,1.0,1125.0,4.92,4.94,4.95,4.99,4.99,4.63,4.91,5.49
283,37.9624,23.7206,0.0,1.0,0.0,4.0,1125.0,4.57,4.86,4.86,4.86,5.0,4.86,4.57,0.07
284,37.98177,23.7622,1.0,0.0,1.0,2.0,1125.0,4.3,4.4,4.4,4.73,4.76,4.67,4.33,0.42
285,37.97837,23.72296,1.0,1.0,2.0,1.9,1125.0,4.92,4.95,4.88,4.96,4.93,4.93,4.85,1.39
286,37.97781,23.72159,1.0,1.0,2.0,1.9,1125.0,4.95,4.98,4.97,4.92,4.92,4.92,4.84,1.26
287,37.97838,23.72294,1.0,1.0,2.0,1.9,1125.0,4.89,4.96,4.93,4.97,4.93,4.98,4.76,0.99
288,37.968407,23.725826,1.0,1.0,2.0,2.4,1125.0,4.8,4.86,4.92,4.96,4.97,4.96,4.86,2.86
289,37.98848,23.72224,1.0,1.0,2.0,2.0,60.0,4.9,4.93,4.95,4.98,4.98,4.55,4.9,2.08
290,37.96346,23.71963,1.0,2.0,3.0,3.0,1125.0,4.91,4.95,4.95,4.91,4.98,4.83,4.93,2.47
291,37.99038,23.73268,1.0,1.0,2.0,2.0,1125.0,4.86,4.86,4.43,5.0,5.0,4.71,5.0,0.06
292,37.98454640119587,23.72176142964173,1.0,2.0,3.0,2.0,1125.0,4.76,4.81,4.61,4.87,4.79,4.13,4.75,0.92
293,37.97838,23.72297,1.0,1.0,2.0,1.9,1125.0,4.91,4.97,4.95,4.99,4.99,4.93,4.87,1.35
294,37.97836,23.72296,1.0,1.0,2.0,1.9,1125.0,4.85,4.87,4.91,4.92,4.92,4.92,4.77,0.72
295,37.97839,23.72295,1.0,1.0,2.0,1.9,1125.0,4.91,4.95,4.95,4.95,4.92,4.93,4.87,2.25
296,37.966805,23.730673,2.0,2.0,4.0,2.0,1125.0,4.81,4.86,4.92,4.85,4.91,4.81,4.76,0.68
297,38.0104,23.73196,1.0,1.0,1.0,7.0,730.0,5.0,4.75,5.0,5.0,5.0,5.0,4.25,0.04
298,37.97803,23.7249,0.0,1.0,0.0,2.0,1125.0,4.84,4.89,4.89,4.94,4.96,4.91,4.78,3.7
299,37.96397,23.71912,1.0,1.0,1.0,1.0,30.0,4.98,4.98,4.99,4.98,4.99,4.87,4.97,3.76
300,37.97624,23.72346,1.0,1.0,1.0,1.0,1125.0,4.56,4.58,4.52,4.75,4.65,4.88,4.66,0.73
301,37.98322,23.73031,1.5,0.0,1.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,37.97749710083008,23.73940658569336,1.5,2.0,3.0,2.0,1125.0,4.84,4.96,4.68,4.96,4.96,4.92,4.92,0.22
303,37.97927,23.72541,1.5,1.0,2.0,2.0,40.0,4.85,4.9,4.96,4.96,4.99,4.9,4.88,1.68
304,37.9766,23.72617,1.0,2.0,3.0,2.0,1125.0,4.93,4.93,4.96,4.96,4.98,4.95,4.85,4.91
305,37.99957,23.76444,1.0,1.0,1.0,4.0,1125.0,4.93,4.9,4.96,4.99,4.98,4.76,4.89,1.58
306,37.99739,23.77884,1.0,1.0,3.0,1.0,59.0,4.78,4.86,4.77,4.96,4.97,4.78,4.8,4.4
307,37.97992,23.72914,1.0,1.0,2.0,2.0,90.0,4.85,4.9,4.82,4.96,4.97,4.92,4.81,2.39
308,37.96914,23.7258,1.0,1.0,1.0,2.0,1125.0,4.89,4.91,4.87,4.92,4.96,4.99,4.83,1.37
309,37.96616,23.72643,1.0,1.0,4.0,1.0,1125.0,4.78,4.86,4.76,4.93,4.95,4.97,4.82,3.98
310,37.97924,23.74242,1.0,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,37.99072,23.7506,1.0,1.0,1.0,3.0,1125.0,4.87,4.93,4.85,5.0,4.99,4.72,4.85,2.35
312,38.00291,23.74959,1.0,1.0,2.0,2.0,1125.0,4.84,4.81,4.91,4.92,4.97,4.49,4.83,1.0
313,37.95864,23.73629,1.0,1.0,2.0,1.3,1125.0,4.5,4.64,4.27,4.86,4.91,4.58,4.59,2.2
314,37.97498,23.73062,2.0,3.0,4.0,2.1,914.4,4.53,4.65,4.58,4.68,4.7,4.95,4.56,1.38
315,37.99902,23.72366,1.0,1.0,1.0,7.0,65.0,4.71,4.59,4.47,4.94,4.94,4.12,4.47,0.15
316,38.00405,23.72923,1.0,2.0,3.0,2.0,1125.0,4.58,4.64,4.49,4.71,4.88,4.34,4.63,0.7
317,37.98262,23.71893,1.5,2.0,1.0,2.0,1125.0,4.94,4.94,4.94,4.94,4.94,4.53,4.76,0.16
318,37.96646,23.71487,0.0,2.0,0.0,365.0,1125.0,4.94,5.0,4.97,5.0,5.0,4.97,5.0,0.34
319,38.00366,23.72886,1.0,2.0,2.0,3.0,1125.0,4.28,4.62,4.29,4.81,4.84,4.13,4.49,0.34
320,37.96575,23.7323,1.0,1.0,2.0,2.0,360.0,4.8,4.88,4.87,4.88,4.97,4.88,4.8,2.35
321,38.0195,23.73811,0.0,1.0,0.0,2.0,15.0,4.98,4.98,5.0,4.96,4.93,4.72,4.85,0.62
322,37.96761,23.7287,1.0,1.0,1.0,1.0,1125.0,4.76,4.83,4.84,4.91,4.91,4.98,4.81,3.81
323,37.97879,23.73895,1.0,1.0,3.0,34.4,597.6,4.83,4.82,4.93,4.87,4.93,4.82,4.77,0.56
324,38.000645,23.720074,0.0,1.0,0.0,3.0,1125.0,4.97,5.0,4.97,4.97,4.95,4.72,4.97,1.24
325,37.97476,23.73322,2.5,2.0,2.0,1.0,365.0,4.86,4.89,4.85,4.71,4.89,4.98,4.88,4.72
326,37.97843,23.70829,0.0,0.0,0.0,1.0,1125.0,4.79,4.84,4.67,4.94,4.97,4.91,4.82,3.1
327,37.99812,23.75047,1.0,2.0,3.0,1.1,1125.0,4.55,4.64,4.43,4.87,4.82,4.45,4.57,2.07
328,37.98131,23.71987,1.0,1.0,1.0,6.9,730.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.19
329,37.99985,23.74278,1.5,1.0,1.0,3.0,1125.0,4.61,4.94,4.83,4.88,4.61,4.12,4.76,0.16
330,37.99035,23.73015,1.0,2.0,2.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
331,37.98633,23.71871,1.0,1.0,3.0,3.0,20.0,4.84,4.84,4.81,4.94,4.97,4.53,4.88,0.28
332,37.97825,23.75044,1.0,1.0,1.0,3.0,1125.0,4.87,4.67,4.93,4.93,4.93,4.9,4.73,0.27
333,37.97483,23.73201,1.0,1.0,2.0,3.0,1125.0,4.86,4.88,4.95,4.9,4.88,4.99,4.83,1.02
334,38.00047,23.72585,1.0,1.0,2.0,7.0,90.0,4.0,4.0,4.25,4.5,4.25,3.75,3.75,0.04
335,37.985057763054485,23.73464412698364,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,37.9658469175647,23.740582663271304,1.0,2.0,3.0,4.0,60.0,4.86,4.84,4.86,4.95,4.79,4.81,4.79,0.44
337,37.9834,23.73559,1.0,1.0,2.0,2.0,1125.0,4.87,4.9,4.9,4.96,4.96,4.69,4.85,4.48
338,37.9741,23.72616,2.0,2.0,4.0,2.0,30.0,4.84,4.83,4.88,4.92,4.98,4.94,4.79,3.44
339,37.98729,23.71923,1.0,1.0,1.0,2.0,1125.0,4.86,4.92,4.93,4.94,4.96,4.56,4.85,1.98
340,37.96752,23.71011,1.5,2.0,5.0,3.0,1125.0,5.0,4.8,4.8,5.0,5.0,4.6,5.0,0.05
341,37.96712,23.73609,1.0,0.0,2.0,3.0,1125.0,4.8,4.89,4.85,4.9,4.91,4.81,4.85,6.22
342,37.9839,23.71874,1.5,1.0,1.0,1.0,90.0,4.82,4.88,4.76,4.84,4.87,4.63,4.69,4.91
343,38.00263,23.74764,1.0,1.0,3.0,3.0,60.0,4.91,4.91,5.0,4.95,4.95,4.82,4.82,0.25
344,38.00282,23.73032,1.0,1.0,2.0,5.0,1125.0,4.64,4.73,4.51,4.79,4.79,4.42,4.73,1.13
345,37.99748,23.73018,1.0,1.0,1.0,1.0,1125.0,4.81,4.91,4.89,4.93,4.95,4.43,4.72,2.29
346,37.98148,23.71536,1.0,1.0,2.0,1.0,363.7,4.85,4.86,4.91,4.92,4.96,4.81,4.82,2.05
347,37.96866,23.72413,1.0,1.0,2.0,2.0,1125.0,4.88,4.92,4.95,4.97,4.99,4.97,4.89,4.55
348,37.9564408,23.729287,1.0,2.0,4.0,1.0,1125.0,4.88,4.9,4.89,4.96,4.97,4.87,4.85,1.74
349,38.00363159179688,23.7297592163086,1.0,1.0,1.0,2.1,1125.0,4.85,4.88,4.69,4.89,4.9,4.56,4.85,1.51
350,37.98446,23.76052,2.5,1.0,1.0,20.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,37.97925,23.74328,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,37.9647,23.72194,1.0,2.0,2.0,1.0,1125.0,4.79,4.79,4.85,4.86,4.85,4.88,4.75,1.39
353,37.97961,23.74488,1.0,1.0,1.0,3.0,1125.0,4.94,4.96,4.94,4.93,4.94,4.89,4.88,1.2
354,37.99824,23.77067,1.0,1.0,2.0,20.0,1125.0,4.95,4.95,5.0,4.95,4.95,4.82,4.68,0.26
355,37.97443,23.71794,1.0,2.0,2.0,3.0,14.0,4.88,4.81,4.92,4.96,5.0,4.96,4.88,0.25
356,37.97616,23.7316,1.0,1.0,1.0,1.0,1125.0,4.25,4.25,4.25,4.5,4.25,5.0,4.0,0.08
357,37.97694,23.72984,1.0,0.0,2.0,1.0,30.0,4.9,4.89,4.88,4.95,4.94,5.0,4.85,1.77
358,37.9836659,23.7608038,1.0,2.0,2.0,3.0,1125.0,4.86,4.86,4.86,4.86,4.86,4.86,4.71,0.35
359,37.97954,23.72301,1.0,1.0,1.0,4.0,1125.0,4.93,4.92,4.94,4.93,4.98,4.93,4.92,3.71
360,37.9737,23.74782,1.0,1.0,1.0,5.0,60.0,4.62,4.73,4.37,4.76,4.82,4.86,4.72,0.73
361,37.97863,23.74532,1.0,1.0,1.0,1.0,1125.0,4.68,4.84,4.72,4.8,4.92,5.0,4.8,0.22
362,37.98406,23.74162,1.0,1.0,2.0,2.0,7.0,4.5,4.4,4.5,4.8,5.0,4.2,4.4,0.05
363,37.95253,23.72242,1.5,2.0,3.0,1.0,1125.0,4.62,4.69,4.76,4.88,4.85,4.62,4.68,4.03
364,37.97459,23.72855,1.0,1.0,1.0,2.4,1125.0,4.85,4.88,4.85,4.92,4.94,4.98,4.86,2.92
365,37.980228,23.723442,0.0,1.0,0.0,2.0,1125.0,4.9,4.9,4.8,5.0,5.0,4.7,4.8,0.12
366,37.98072814941406,23.72015953063965,1.0,1.0,1.0,1.0,1125.0,4.76,4.84,4.89,4.86,4.96,4.29,4.81,1.83
367,37.97788,23.75431,1.0,1.0,1.0,2.7,1125.0,4.95,4.96,4.97,4.96,4.96,4.92,4.94,1.8
368,37.96726,23.73935,1.0,0.0,1.0,2.0,1125.0,4.78,4.86,4.59,4.95,4.96,4.84,4.87,2.35
369,37.98789,23.72839,1.0,1.0,2.0,1.0,1125.0,2.5,3.0,4.0,2.5,3.0,1.5,2.5,0.07
370,37.98176,23.74054,2.0,2.0,3.0,13.0,1125.0,4.9,4.98,5.0,4.98,4.98,4.71,4.88,0.66
371,37.98047,23.71717,1.0,2.0,2.0,2.0,1125.0,4.67,4.69,4.6,4.9,4.93,4.71,4.72,1.54
372,37.97329,23.73303,1.0,2.0,2.0,5.5,365.0,4.89,4.95,4.92,4.93,4.94,4.95,4.86,2.68
373,37.98003,23.71598,1.0,1.0,1.0,1.0,364.7,4.91,4.91,4.91,4.95,4.96,4.66,4.82,3.46
374,37.96902,23.75153,1.0,1.0,2.0,1.0,1125.0,4.63,4.69,4.44,4.8,4.8,4.73,4.4,0.17
375,37.97522,23.71841,1.0,1.0,2.0,2.0,1125.0,4.57,4.57,4.71,5.0,4.93,5.0,4.64,0.43
376,37.99146,23.72708,1.0,2.0,3.0,3.1,1125.0,4.67,4.81,4.76,4.77,4.85,4.07,4.73,4.19
377,38.01345,23.72954,1.0,1.0,2.0,2.0,75.0,4.8,4.88,4.86,4.9,4.98,4.53,4.84,0.53
378,37.96671,23.73459,1.0,1.0,2.0,2.0,1125.0,4.69,4.77,4.64,4.89,4.94,4.79,4.78,3.03
379,37.96759,23.73296,0.0,2.0,0.0,1.0,1125.0,4.94,4.94,4.91,4.96,4.97,4.96,4.91,6.38
380,37.98124,23.7128,1.0,1.0,1.0,2.0,1125.0,4.71,4.73,4.78,4.94,4.98,4.72,4.77,1.44
381,37.96376,23.72441,1.0,2.0,3.0,2.0,1125.0,4.99,4.99,4.99,4.99,5.0,4.98,4.97,3.2
382,37.97986,23.73744,1.0,1.0,1.0,2.0,1125.0,4.86,4.87,4.83,4.93,4.94,4.93,4.8,2.81
383,37.98532,23.74197,1.0,2.0,3.0,2.0,1125.0,4.86,5.0,5.0,5.0,5.0,4.86,4.86,0.07
384,37.97964477539063,23.72140312194824,1.0,0.0,1.0,1.0,1125.0,4.9,4.89,4.92,4.94,4.97,4.9,4.86,1.8
385,37.965408,23.712004,1.5,2.0,6.0,3.0,50.0,4.94,4.95,4.91,4.97,4.96,4.89,4.94,1.37
386,37.98606,23.73559,1.5,1.0,1.0,2.0,30.0,4.8,4.91,4.84,4.89,4.93,4.8,4.81,3.33
387,37.9805,23.74463,1.0,1.0,1.0,4.0,1125.0,4.9,4.93,4.93,4.88,4.93,4.76,4.88,0.75
388,38.0019,23.73804,1.0,1.0,2.0,3.0,60.0,4.8,4.87,4.66,4.95,4.98,4.62,4.88,0.88
389,37.97367,23.72054,1.0,0.0,1.0,3.0,1125.0,4.85,4.93,4.75,4.96,4.97,4.95,4.88,3.18
390,37.99572,23.74651,2.0,1.0,1.0,4.0,1125.0,4.78,4.84,4.73,4.93,4.91,4.48,4.81,1.7
391,37.95789,23.72873,1.0,1.0,2.0,2.0,6.0,4.99,4.96,4.98,4.98,4.99,4.94,4.97,2.71
392,37.98621,23.73071,1.0,2.0,4.0,2.0,1125.0,4.72,4.86,4.79,4.97,4.94,4.61,4.81,1.39
393,37.97031,23.75071,1.0,1.0,2.0,3.0,60.0,4.93,4.89,4.93,5.0,4.98,4.76,4.86,1.3
394,37.97642,23.71814,1.0,2.0,3.0,2.0,1125.0,4.96,4.94,4.98,4.95,4.93,4.93,4.88,1.75
395,37.98906,23.74913,1.0,1.0,1.0,2.0,60.0,4.98,4.98,4.98,4.99,5.0,4.83,4.98,5.81
396,37.96363,23.73321,1.0,2.0,2.0,2.0,90.0,4.63,4.75,5.0,4.75,4.63,4.75,4.75,0.08
397,37.99765405839978,23.73112906322937,1.0,1.0,2.0,2.0,1125.0,4.73,4.91,4.59,4.82,4.77,4.41,4.86,2.21
398,37.96754,23.71021,1.0,2.0,3.0,1.0,1125.0,4.81,4.89,4.88,4.92,4.96,4.81,4.76,3.39
399,37.97704,23.71008,1.0,1.0,1.0,1.0,1125.0,4.78,4.89,4.94,4.97,4.98,4.78,4.83,2.42
400,37.96787,23.72753,1.5,2.0,3.0,1.0,1125.0,4.97,4.94,4.94,4.98,4.99,4.99,4.92,2.44
401,37.987281799316406,23.76435852050781,1.0,2.0,2.0,2.0,59.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05
402,37.99905,23.73782,1.5,2.0,3.0,3.0,1125.0,4.89,4.89,4.92,4.97,4.92,4.43,4.86,0.33
403,37.99934,23.7764,1.5,2.0,3.0,2.1,911.9,4.57,4.77,4.43,4.77,4.73,4.77,4.4,0.27
404,37.98931,23.72457,1.0,0.0,1.0,1.0,1125.0,4.86,4.89,4.88,4.99,4.99,4.44,4.85,3.57
405,37.98675199771072,23.72030676829764,1.0,1.0,2.0,3.0,1125.0,4.86,4.92,4.96,4.99,4.96,4.61,4.91,1.09
406,37.9603,23.73593,0.5,0.0,3.0,1.1,1125.0,4.42,4.5,4.18,4.91,4.92,4.65,4.56,2.65
407,37.99753,23.72035,1.0,1.0,2.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,37.9682,23.7128,0.0,1.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,37.97855,23.72352,1.0,0.0,1.0,3.0,1125.0,4.62,4.87,4.71,4.87,4.88,4.98,4.78,0.75
410,37.96838,23.72948,1.0,1.0,1.0,2.0,30.0,4.98,4.97,4.96,4.99,5.0,4.99,4.95,1.87
411,37.97488,23.73156,1.0,1.0,1.0,2.0,1125.0,4.95,4.96,4.96,4.99,4.98,4.98,4.93,4.42
412,37.96079,23.73379,1.0,2.0,3.0,3.0,1125.0,4.92,4.95,4.89,4.99,4.99,4.89,4.92,0.82
413,37.99084,23.71617,1.5,2.0,3.0,3.0,30.0,4.52,4.62,4.44,4.73,4.75,4.33,4.57,0.6
414,37.97695,23.70886,1.5,1.0,1.0,2.0,310.7,4.93,4.94,4.81,4.98,4.98,4.87,4.82,1.77
415,37.97695,23.70884,1.5,1.0,2.0,2.0,295.8,4.84,4.92,4.79,4.93,4.94,4.76,4.77,2.3
416,37.97688,23.70888,1.5,1.0,2.0,2.0,308.2,4.9,4.94,4.85,4.99,4.97,4.76,4.8,2.35
417,37.98226,23.71547,1.0,2.0,2.0,1.0,60.0,4.66,4.74,4.63,4.88,4.8,4.65,4.6,0.84
418,37.96788,23.71305,1.0,1.0,1.0,3.0,1125.0,4.95,4.97,4.99,5.0,4.99,4.81,4.93,3.71
419,37.98367,23.7596,1.0,1.0,1.0,3.0,1125.0,4.64,4.68,4.61,4.88,4.95,4.71,4.66,0.92
420,37.97752,23.72251,1.0,1.0,1.0,2.0,1125.0,4.88,4.94,4.92,4.86,4.85,4.88,4.9,3.46
421,38.02808,23.73859,2.0,2.0,4.0,4.0,4444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,38.02092,23.7346,0.0,1.0,1.0,3.0,30.0,4.62,4.67,4.59,4.77,4.8,4.57,4.68,2.04
423,37.97154,23.7502,1.0,1.0,1.0,19.7,1125.0,4.87,5.0,4.6,5.0,4.93,4.73,4.87,0.3
424,37.97858,23.7302,0.0,3.0,0.0,2.0,1125.0,4.67,4.83,4.67,4.67,4.67,4.67,4.67,0.06
425,37.977,23.73142,1.0,3.0,4.0,2.0,1125.0,4.67,4.72,4.56,4.94,4.44,4.89,4.56,0.17
